"Dist Code","Year","State Code","State Name","Dist Name","DISTRICT MALE FIELD LABOUR (Rs per Day)","DISTRICT FEMALE FIELD LABOUR (Rs per Day)","STATE MALE AVERAGE FIELD LABOUR (Rs per Day)","STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)"
"114","1999","7","Maharashtra","Akola","53.28","36.17","50.11","36.17"
"114","2000","7","Maharashtra","Akola","53.15","38.4","51.25","38.4"
"114","2001","7","Maharashtra","Akola","57.54","45.08","53.61","45.08"
"114","2002","7","Maharashtra","Akola","-1.0","-1.0","-1.0","-1.0"
"114","2003","7","Maharashtra","Akola","-1.0","-1.0","57.35","-1.0"
"114","2004","7","Maharashtra","Akola","-1.0","-1.0","51.52","-1.0"
"114","2005","7","Maharashtra","Akola","-1.0","-1.0","53.0","-1.0"
"114","2006","7","Maharashtra","Akola","-1.0","-1.0","54.17","-1.0"
"114","2007","7","Maharashtra","Akola","-1.0","-1.0","66.0","-1.0"
"114","2008","7","Maharashtra","Akola","-1.0","-1.0","-1.0","-1.0"
"114","2009","7","Maharashtra","Akola","-1.0","-1.0","-1.0","-1.0"
"115","1966","7","Maharashtra","Amarawati","2.8","1.5","2.3","1.5"
"115","1967","7","Maharashtra","Amarawati","2.3","2.0","2.6","2.0"
"115","1968","7","Maharashtra","Amarawati","2.4","1.5","2.7","1.5"
"115","1969","7","Maharashtra","Amarawati","2.6","2.0","2.9","2.0"
"115","1970","7","Maharashtra","Amarawati","2.7","1.75","3.1","1.75"
"115","1971","7","Maharashtra","Amarawati","2.7","2.5","3.2","2.5"
"115","1972","7","Maharashtra","Amarawati","2.7","-1.0","-1.0","-1.0"
"115","1973","7","Maharashtra","Amarawati","3.0","-1.0","-1.0","-1.0"
"115","1974","7","Maharashtra","Amarawati","3.3","-1.0","-1.0","-1.0"
"115","1975","7","Maharashtra","Amarawati","3.4","-1.0","-1.0","-1.0"
"115","1976","7","Maharashtra","Amarawati","3.5","-1.0","-1.0","-1.0"
"115","1977","7","Maharashtra","Amarawati","3.6","-1.0","-1.0","-1.0"
"115","1978","7","Maharashtra","Amarawati","3.9","-1.0","-1.0","-1.0"
"115","1979","7","Maharashtra","Amarawati","4.7","-1.0","-1.0","-1.0"
"115","1980","7","Maharashtra","Amarawati","5.1","-1.0","-1.0","-1.0"
"115","1981","7","Maharashtra","Amarawati","5.6","-1.0","5.79","-1.0"
"115","1982","7","Maharashtra","Amarawati","6.0","-1.0","-1.0","-1.0"
"115","1983","7","Maharashtra","Amarawati","7.0","3.0","7.81","3.0"
"115","1984","7","Maharashtra","Amarawati","10.0","5.0","10.66","5.0"
"115","1985","7","Maharashtra","Amarawati","8.0","5.0","11.36","5.0"
"115","1986","7","Maharashtra","Amarawati","10.0","6.0","11.0","6.0"
"115","1987","7","Maharashtra","Amarawati","10.0","-1.0","-1.0","-1.0"
"115","1988","7","Maharashtra","Amarawati","8.0","-1.0","13.4","-1.0"
"115","1989","7","Maharashtra","Amarawati","15.0","8.0","17.6","8.0"
"115","1990","7","Maharashtra","Amarawati","20.0","-1.0","20.1","-1.0"
"115","1991","7","Maharashtra","Amarawati","20.0","10.0","22.9","10.0"
"115","1992","7","Maharashtra","Amarawati","-1.0","-1.0","23.8","-1.0"
"115","1993","7","Maharashtra","Amarawati","28.87","21.9","28.87","21.9"
"115","1994","7","Maharashtra","Amarawati","35.28","-1.0","35.74","-1.0"
"115","1995","7","Maharashtra","Amarawati","42.19","-1.0","-1.0","-1.0"
"115","1996","7","Maharashtra","Amarawati","44.47","-1.0","-1.0","-1.0"
"115","1997","7","Maharashtra","Amarawati","56.02","-1.0","45.38","-1.0"
"115","1998","7","Maharashtra","Amarawati","61.18","-1.0","32.21","-1.0"
"115","1999","7","Maharashtra","Amarawati","64.79","47.06","50.11","47.06"
"115","2000","7","Maharashtra","Amarawati","65.06","47.35","51.25","47.35"
"115","2001","7","Maharashtra","Amarawati","66.4","50.48","53.61","50.48"
"115","2002","7","Maharashtra","Amarawati","-1.0","-1.0","-1.0","-1.0"
"115","2003","7","Maharashtra","Amarawati","-1.0","-1.0","57.35","-1.0"
"115","2004","7","Maharashtra","Amarawati","-1.0","-1.0","51.52","-1.0"
"115","2005","7","Maharashtra","Amarawati","-1.0","-1.0","53.0","-1.0"
"115","2006","7","Maharashtra","Amarawati","-1.0","-1.0","54.17","-1.0"
"115","2007","7","Maharashtra","Amarawati","-1.0","-1.0","66.0","-1.0"
"115","2008","7","Maharashtra","Amarawati","-1.0","-1.0","-1.0","-1.0"
"115","2009","7","Maharashtra","Amarawati","-1.0","-1.0","-1.0","-1.0"
"116","1966","7","Maharashtra","Yeotmal","3.0","2.0","2.3","2.0"
"116","1967","7","Maharashtra","Yeotmal","2.5","1.0","2.6","1.0"
"116","1968","7","Maharashtra","Yeotmal","2.6","1.25","2.7","1.25"
"116","1969","7","Maharashtra","Yeotmal","2.9","1.5","2.9","1.5"
"116","1970","7","Maharashtra","Yeotmal","2.9","1.5","3.1","1.5"
"116","1971","7","Maharashtra","Yeotmal","2.9","2.0","3.2","2.0"
"116","1972","7","Maharashtra","Yeotmal","2.9","-1.0","-1.0","-1.0"
"116","1973","7","Maharashtra","Yeotmal","3.3","-1.0","-1.0","-1.0"
"116","1974","7","Maharashtra","Yeotmal","3.6","-1.0","-1.0","-1.0"
"116","1975","7","Maharashtra","Yeotmal","3.7","-1.0","-1.0","-1.0"
"116","1976","7","Maharashtra","Yeotmal","3.8","-1.0","-1.0","-1.0"
"116","1977","7","Maharashtra","Yeotmal","4.0","-1.0","-1.0","-1.0"
"116","1978","7","Maharashtra","Yeotmal","4.2","-1.0","-1.0","-1.0"
"116","1979","7","Maharashtra","Yeotmal","5.1","-1.0","-1.0","-1.0"
"116","1980","7","Maharashtra","Yeotmal","5.6","-1.0","-1.0","-1.0"
"116","1981","7","Maharashtra","Yeotmal","6.0","3.0","5.79","3.0"
"116","1982","7","Maharashtra","Yeotmal","6.5","-1.0","-1.0","-1.0"
"116","1983","7","Maharashtra","Yeotmal","7.8","-1.0","7.81","-1.0"
"116","1984","7","Maharashtra","Yeotmal","-1.0","-1.0","10.66","-1.0"
"116","1985","7","Maharashtra","Yeotmal","-1.0","-1.0","11.36","-1.0"
"116","1986","7","Maharashtra","Yeotmal","-1.0","-1.0","11.0","-1.0"
"116","1987","7","Maharashtra","Yeotmal","-1.0","-1.0","12.0","-1.0"
"116","1988","7","Maharashtra","Yeotmal","-1.0","-1.0","13.4","-1.0"
"116","1989","7","Maharashtra","Yeotmal","-1.0","-1.0","17.6","-1.0"
"116","1990","7","Maharashtra","Yeotmal","-1.0","-1.0","20.1","-1.0"
"116","1991","7","Maharashtra","Yeotmal","-1.0","-1.0","22.9","-1.0"
"116","1992","7","Maharashtra","Yeotmal","-1.0","-1.0","23.8","-1.0"
"116","1993","7","Maharashtra","Yeotmal","23.43","-1.0","28.87","-1.0"
"116","1994","7","Maharashtra","Yeotmal","28.05","-1.0","35.74","-1.0"
"116","1995","7","Maharashtra","Yeotmal","27.16","-1.0","-1.0","-1.0"
"116","1996","7","Maharashtra","Yeotmal","34.15","-1.0","-1.0","-1.0"
"116","1997","7","Maharashtra","Yeotmal","35.82","-1.0","45.38","-1.0"
"116","1998","7","Maharashtra","Yeotmal","54.53","-1.0","32.21","-1.0"
"116","1999","7","Maharashtra","Yeotmal","55.87","46.31","50.11","46.31"
"116","2000","7","Maharashtra","Yeotmal","56.28","47.45","51.25","47.45"
"116","2001","7","Maharashtra","Yeotmal","58.29","48.56","53.61","48.56"
"116","2002","7","Maharashtra","Yeotmal","-1.0","-1.0","-1.0","-1.0"
"116","2003","7","Maharashtra","Yeotmal","50.0","-1.0","57.35","-1.0"
"116","2004","7","Maharashtra","Yeotmal","50.0","45.0","51.52","45.0"
"116","2005","7","Maharashtra","Yeotmal","55.0","-1.0","53.0","-1.0"
"116","2006","7","Maharashtra","Yeotmal","-1.0","-1.0","54.17","-1.0"
"116","2007","7","Maharashtra","Yeotmal","-1.0","-1.0","66.0","-1.0"
"116","2008","7","Maharashtra","Yeotmal","-1.0","-1.0","-1.0","-1.0"
"116","2009","7","Maharashtra","Yeotmal","-1.0","-1.0","-1.0","-1.0"
"117","1966","7","Maharashtra","Wardha","3.7","1.38","2.3","1.38"
"117","1967","7","Maharashtra","Wardha","3.1","1.0","2.6","1.0"
"117","1968","7","Maharashtra","Wardha","3.2","1.37","2.7","1.37"
"117","1969","7","Maharashtra","Wardha","3.5","1.0","2.9","1.0"
"117","1970","7","Maharashtra","Wardha","3.6","2.0","3.1","2.0"
"117","1971","7","Maharashtra","Wardha","3.6","1.5","3.2","1.5"
"117","1972","7","Maharashtra","Wardha","3.6","-1.0","-1.0","-1.0"
"117","1973","7","Maharashtra","Wardha","4.0","-1.0","-1.0","-1.0"
"117","1974","7","Maharashtra","Wardha","4.4","-1.0","-1.0","-1.0"
"117","1975","7","Maharashtra","Wardha","4.6","-1.0","-1.0","-1.0"
"117","1976","7","Maharashtra","Wardha","4.7","-1.0","-1.0","-1.0"
"117","1977","7","Maharashtra","Wardha","4.9","-1.0","-1.0","-1.0"
"117","1978","7","Maharashtra","Wardha","5.2","-1.0","-1.0","-1.0"
"117","1979","7","Maharashtra","Wardha","6.3","-1.0","-1.0","-1.0"
"117","1980","7","Maharashtra","Wardha","6.8","-1.0","-1.0","-1.0"
"117","1981","7","Maharashtra","Wardha","7.4","5.0","5.79","5.0"
"117","1982","7","Maharashtra","Wardha","8.0","-1.0","-1.0","-1.0"
"117","1983","7","Maharashtra","Wardha","10.0","5.0","7.81","5.0"
"117","1984","7","Maharashtra","Wardha","-1.0","-1.0","10.66","-1.0"
"117","1985","7","Maharashtra","Wardha","-1.0","-1.0","11.36","-1.0"
"117","1986","7","Maharashtra","Wardha","-1.0","-1.0","11.0","-1.0"
"117","1987","7","Maharashtra","Wardha","10.0","-1.0","-1.0","-1.0"
"117","1988","7","Maharashtra","Wardha","12.1","-1.0","13.4","-1.0"
"117","1989","7","Maharashtra","Wardha","15.0","-1.0","17.6","-1.0"
"117","1990","7","Maharashtra","Wardha","48.8","-1.0","20.1","-1.0"
"117","1991","7","Maharashtra","Wardha","29.2","12.0","22.9","12.0"
"117","1992","7","Maharashtra","Wardha","25.0","15.0","23.8","15.0"
"117","1993","7","Maharashtra","Wardha","22.0","15.0","28.87","15.0"
"117","1994","7","Maharashtra","Wardha","22.0","15.0","35.74","15.0"
"117","1995","7","Maharashtra","Wardha","30.0","-1.0","-1.0","-1.0"
"117","1996","7","Maharashtra","Wardha","25.0","-1.0","-1.0","-1.0"
"117","1997","7","Maharashtra","Wardha","48.1","30.0","45.38","30.0"
"117","1998","7","Maharashtra","Wardha","50.88","-1.0","32.21","-1.0"
"117","1999","7","Maharashtra","Wardha","55.77","39.29","50.11","39.29"
"117","2000","7","Maharashtra","Wardha","56.15","39.79","51.25","39.79"
"117","2001","7","Maharashtra","Wardha","58.56","43.27","53.61","43.27"
"117","2002","7","Maharashtra","Wardha","-1.0","-1.0","-1.0","-1.0"
"117","2003","7","Maharashtra","Wardha","50.0","40.0","57.35","40.0"
"117","2004","7","Maharashtra","Wardha","60.0","40.0","51.52","40.0"
"117","2005","7","Maharashtra","Wardha","55.0","35.0","53.0","35.0"
"117","2006","7","Maharashtra","Wardha","63.33","50.0","54.17","50.0"
"117","2007","7","Maharashtra","Wardha","-1.0","-1.0","66.0","-1.0"
"117","2008","7","Maharashtra","Wardha","-1.0","-1.0","-1.0","-1.0"
"117","2009","7","Maharashtra","Wardha","-1.0","-1.0","-1.0","-1.0"
"118","1966","7","Maharashtra","Nagpur","4.1","1.5","2.3","1.5"
"118","1967","7","Maharashtra","Nagpur","3.5","1.5","2.6","1.5"
"118","1968","7","Maharashtra","Nagpur","3.6","2.0","2.7","2.0"
"118","1969","7","Maharashtra","Nagpur","4.0","2.0","2.9","2.0"
"118","1970","7","Maharashtra","Nagpur","4.1","2.0","3.1","2.0"
"118","1971","7","Maharashtra","Nagpur","4.0","1.5","3.2","1.5"
"118","1972","7","Maharashtra","Nagpur","4.0","-1.0","-1.0","-1.0"
"118","1973","7","Maharashtra","Nagpur","4.5","-1.0","-1.0","-1.0"
"118","1974","7","Maharashtra","Nagpur","5.0","-1.0","-1.0","-1.0"
"118","1975","7","Maharashtra","Nagpur","5.2","-1.0","-1.0","-1.0"
"118","1976","7","Maharashtra","Nagpur","5.3","-1.0","-1.0","-1.0"
"118","1977","7","Maharashtra","Nagpur","5.5","-1.0","-1.0","-1.0"
"118","1978","7","Maharashtra","Nagpur","5.8","-1.0","-1.0","-1.0"
"118","1979","7","Maharashtra","Nagpur","7.0","-1.0","-1.0","-1.0"
"118","1980","7","Maharashtra","Nagpur","7.7","-1.0","-1.0","-1.0"
"118","1981","7","Maharashtra","Nagpur","8.3","3.0","5.79","3.0"
"118","1982","7","Maharashtra","Nagpur","9.0","-1.0","-1.0","-1.0"
"118","1983","7","Maharashtra","Nagpur","10.0","5.0","7.81","5.0"
"118","1984","7","Maharashtra","Nagpur","10.0","9.0","10.66","9.0"
"118","1985","7","Maharashtra","Nagpur","12.0","7.0","11.36","7.0"
"118","1986","7","Maharashtra","Nagpur","15.0","10.0","11.0","10.0"
"118","1987","7","Maharashtra","Nagpur","-1.0","5.0","12.0","5.0"
"118","1988","7","Maharashtra","Nagpur","10.0","5.0","13.4","5.0"
"118","1989","7","Maharashtra","Nagpur","15.0","8.0","17.6","8.0"
"118","1990","7","Maharashtra","Nagpur","20.0","10.0","20.1","10.0"
"118","1991","7","Maharashtra","Nagpur","20.0","17.0","22.9","17.0"
"118","1992","7","Maharashtra","Nagpur","30.0","25.0","23.8","25.0"
"118","1993","7","Maharashtra","Nagpur","30.0","25.0","28.87","25.0"
"118","1994","7","Maharashtra","Nagpur","40.0","25.0","35.74","25.0"
"118","1995","7","Maharashtra","Nagpur","30.36","-1.0","-1.0","-1.0"
"118","1996","7","Maharashtra","Nagpur","36.53","-1.0","-1.0","-1.0"
"118","1997","7","Maharashtra","Nagpur","38.02","35.0","45.38","35.0"
"118","1998","7","Maharashtra","Nagpur","64.44","-1.0","32.21","-1.0"
"118","1999","7","Maharashtra","Nagpur","57.12","40.46","50.11","40.46"
"118","2000","7","Maharashtra","Nagpur","57.53","40.77","51.25","40.77"
"118","2001","7","Maharashtra","Nagpur","59.5","44.35","53.61","44.35"
"118","2002","7","Maharashtra","Nagpur","-1.0","-1.0","-1.0","-1.0"
"118","2003","7","Maharashtra","Nagpur","50.0","35.0","57.35","35.0"
"118","2004","7","Maharashtra","Nagpur","50.0","40.0","51.52","40.0"
"118","2005","7","Maharashtra","Nagpur","50.0","33.75","53.0","33.75"
"118","2006","7","Maharashtra","Nagpur","-1.0","-1.0","54.17","-1.0"
"118","2007","7","Maharashtra","Nagpur","-1.0","-1.0","66.0","-1.0"
"118","2008","7","Maharashtra","Nagpur","-1.0","-1.0","-1.0","-1.0"
"118","2009","7","Maharashtra","Nagpur","-1.0","-1.0","-1.0","-1.0"
"118","2012","7","Maharashtra","Nagpur","175.0","125.0","175.0","125.0"
"118","2016","7","Maharashtra","Nagpur","123.0","87.27","132.0","87.27"
"118","2017","7","Maharashtra","Nagpur","145.0","102.5","261.0","102.5"
"119","1966","7","Maharashtra","Bhandara","2.7","1.25","2.3","1.25"
"119","1967","7","Maharashtra","Bhandara","2.2","2.0","2.6","2.0"
"119","1968","7","Maharashtra","Bhandara","2.4","1.25","2.7","1.25"
"119","1969","7","Maharashtra","Bhandara","2.6","1.25","2.9","1.25"
"119","1970","7","Maharashtra","Bhandara","2.6","1.25","3.1","1.25"
"119","1971","7","Maharashtra","Bhandara","2.6","1.25","3.2","1.25"
"119","1972","7","Maharashtra","Bhandara","2.6","-1.0","-1.0","-1.0"
"119","1973","7","Maharashtra","Bhandara","2.9","-1.0","-1.0","-1.0"
"119","1974","7","Maharashtra","Bhandara","3.2","-1.0","-1.0","-1.0"
"119","1975","7","Maharashtra","Bhandara","3.4","-1.0","-1.0","-1.0"
"119","1976","7","Maharashtra","Bhandara","3.4","-1.0","-1.0","-1.0"
"119","1977","7","Maharashtra","Bhandara","3.5","-1.0","-1.0","-1.0"
"119","1978","7","Maharashtra","Bhandara","3.8","-1.0","-1.0","-1.0"
"119","1979","7","Maharashtra","Bhandara","4.6","-1.0","-1.0","-1.0"
"119","1980","7","Maharashtra","Bhandara","5.0","-1.0","-1.0","-1.0"
"119","1981","7","Maharashtra","Bhandara","5.4","3.0","5.79","3.0"
"119","1982","7","Maharashtra","Bhandara","5.8","-1.0","-1.0","-1.0"
"119","1983","7","Maharashtra","Bhandara","7.0","5.0","7.81","5.0"
"119","1984","7","Maharashtra","Bhandara","6.0","5.0","10.66","5.0"
"119","1985","7","Maharashtra","Bhandara","7.0","7.0","11.36","7.0"
"119","1986","7","Maharashtra","Bhandara","8.0","6.0","11.0","6.0"
"119","1987","7","Maharashtra","Bhandara","8.0","6.0","-1.0","6.0"
"119","1988","7","Maharashtra","Bhandara","7.3","-1.0","13.4","-1.0"
"119","1989","7","Maharashtra","Bhandara","8.0","-1.0","17.6","-1.0"
"119","1990","7","Maharashtra","Bhandara","8.0","-1.0","20.1","-1.0"
"119","1991","7","Maharashtra","Bhandara","-1.0","-1.0","22.9","-1.0"
"119","1992","7","Maharashtra","Bhandara","-1.0","-1.0","23.8","-1.0"
"119","1993","7","Maharashtra","Bhandara","20.0","15.0","28.87","15.0"
"119","1994","7","Maharashtra","Bhandara","20.0","15.0","35.74","15.0"
"119","1995","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0"
"119","1996","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0"
"119","1997","7","Maharashtra","Bhandara","-1.0","30.6","45.38","30.6"
"119","1998","7","Maharashtra","Bhandara","41.44","-1.0","32.21","-1.0"
"119","1999","7","Maharashtra","Bhandara","51.62","38.51","50.11","38.51"
"119","2000","7","Maharashtra","Bhandara","52.43","39.24","51.25","39.24"
"119","2001","7","Maharashtra","Bhandara","55.4","41.4","53.61","41.4"
"119","2002","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0"
"119","2003","7","Maharashtra","Bhandara","-1.0","-1.0","57.35","-1.0"
"119","2004","7","Maharashtra","Bhandara","-1.0","-1.0","51.52","-1.0"
"119","2005","7","Maharashtra","Bhandara","-1.0","-1.0","53.0","-1.0"
"119","2006","7","Maharashtra","Bhandara","-1.0","-1.0","54.17","-1.0"
"119","2007","7","Maharashtra","Bhandara","-1.0","-1.0","66.0","-1.0"
"119","2008","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0"
"119","2009","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0"
"120","1966","7","Maharashtra","Chandrapur","2.1","1.25","2.3","1.25"
"120","1967","7","Maharashtra","Chandrapur","1.7","1.25","2.6","1.25"
"120","1968","7","Maharashtra","Chandrapur","1.8","1.25","2.7","1.25"
"120","1969","7","Maharashtra","Chandrapur","2.0","1.5","2.9","1.5"
"120","1970","7","Maharashtra","Chandrapur","2.0","1.5","3.1","1.5"
"120","1971","7","Maharashtra","Chandrapur","2.0","1.5","3.2","1.5"
"120","1972","7","Maharashtra","Chandrapur","2.0","-1.0","-1.0","-1.0"
"120","1973","7","Maharashtra","Chandrapur","2.3","-1.0","-1.0","-1.0"
"120","1974","7","Maharashtra","Chandrapur","2.5","-1.0","-1.0","-1.0"
"120","1975","7","Maharashtra","Chandrapur","2.6","-1.0","-1.0","-1.0"
"120","1976","7","Maharashtra","Chandrapur","2.6","-1.0","-1.0","-1.0"
"120","1977","7","Maharashtra","Chandrapur","2.7","-1.0","-1.0","-1.0"
"120","1978","7","Maharashtra","Chandrapur","2.9","-1.0","-1.0","-1.0"
"120","1979","7","Maharashtra","Chandrapur","3.5","-1.0","-1.0","-1.0"
"120","1980","7","Maharashtra","Chandrapur","3.8","-1.0","-1.0","-1.0"
"120","1981","7","Maharashtra","Chandrapur","4.2","3.0","5.79","3.0"
"120","1982","7","Maharashtra","Chandrapur","4.5","-1.0","-1.0","-1.0"
"120","1983","7","Maharashtra","Chandrapur","5.5","3.5","7.81","3.5"
"120","1984","7","Maharashtra","Chandrapur","-1.0","-1.0","10.66","-1.0"
"120","1985","7","Maharashtra","Chandrapur","-1.0","-1.0","11.36","-1.0"
"120","1986","7","Maharashtra","Chandrapur","-1.0","-1.0","11.0","-1.0"
"120","1987","7","Maharashtra","Chandrapur","-1.0","-1.0","12.0","-1.0"
"120","1988","7","Maharashtra","Chandrapur","-1.0","-1.0","13.4","-1.0"
"120","1989","7","Maharashtra","Chandrapur","20.0","20.0","17.6","20.0"
"120","1990","7","Maharashtra","Chandrapur","20.0","20.0","20.1","20.0"
"120","1991","7","Maharashtra","Chandrapur","20.0","20.0","22.9","20.0"
"120","1992","7","Maharashtra","Chandrapur","20.0","20.0","23.8","20.0"
"120","1993","7","Maharashtra","Chandrapur","23.0","23.0","28.87","23.0"
"120","1994","7","Maharashtra","Chandrapur","23.0","23.0","35.74","23.0"
"120","1995","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0"
"120","1996","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0"
"120","1997","7","Maharashtra","Chandrapur","-1.0","30.0","45.38","30.0"
"120","1998","7","Maharashtra","Chandrapur","47.82","-1.0","32.21","-1.0"
"120","1999","7","Maharashtra","Chandrapur","51.4","36.68","50.11","36.68"
"120","2000","7","Maharashtra","Chandrapur","52.35","38.18","51.25","38.18"
"120","2001","7","Maharashtra","Chandrapur","53.48","39.92","53.61","39.92"
"120","2002","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0"
"120","2003","7","Maharashtra","Chandrapur","26.67","18.33","57.35","18.33"
"120","2004","7","Maharashtra","Chandrapur","40.0","30.0","51.52","30.0"
"120","2005","7","Maharashtra","Chandrapur","-1.0","-1.0","53.0","-1.0"
"120","2006","7","Maharashtra","Chandrapur","-1.0","-1.0","54.17","-1.0"
"120","2007","7","Maharashtra","Chandrapur","-1.0","-1.0","66.0","-1.0"
"120","2008","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0"
"120","2009","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0"
"120","2013","7","Maharashtra","Chandrapur","123.0","100.0","119.55","100.0"
"120","2014","7","Maharashtra","Chandrapur","183.33","100.0","152.0","100.0"
"120","2016","7","Maharashtra","Chandrapur","300.0","150.0","132.0","150.0"
"120","2017","7","Maharashtra","Chandrapur","300.0","150.0","261.0","150.0"