DistCode,DistName,Year,RiceYD,WheatYD,KharifSorghumYD,RabiSorghumYD,PEARL_MILLET_YIELD,MAIZE_YIELD,FINGER_MILLET_YIELD,BARLEY YIELD,CHICKPEA_YIELD,PIGEONPEA_YIELD,MINOR PULSES AREA (1000 ha),MINOR_PULSES_PRODUCTION,MINOR_PULSES_YIELD,GROUNDNUT_YIELD,SESAMUM_YIELD,RAPESEEDandMUSTARD_YIELD,SAFFLOWER_YIELD,CASTOR_YIELD,LINSEED_YIELD,SUNFLOWER_YIELD,SOYABEAN_YIELD,OILSEEDS_YIELD,SUGARCANE_YIELD,COTTON_YIELD,FRUITS_AREA,VEGETABLES_AREA,FRUITSandVEGETABLES_AREA,POTATOES_AREA ,ONION_AREA,FODDER_AREA
96,Thane,2002,1138.18,1000,0,0,0,1000,406.25,0,657.14,518.52,11,6.1,554.55,2250,333.33,500,0,0,0,0,0,542.86,0,0,14.3,0.2,14.5,0.1,0,173.5
96,Thane,2003,2821.15,1000,0,0,0,2000,775,0,675.68,481.48,12.7,7.4,582.68,1250,333.33,366.67,0,0,0,0,0,475,0,0,14.7,0.2,14.9,0.1,0,0
96,Thane,2004,2378.72,1000,0,0,0,1000,1006.29,0,657.89,555.56,12.7,8.29,652.76,1250,333.33,500,0,0,0,0,0,485.71,0,0,18.2,0.1,18.3,0,0,0
96,Thane,2005,2226.52,1000,0,0,0,2000,910.83,0,658.54,593.75,14.5,8.84,609.66,1200,0,400,0,0,0,0,0,405.13,0,0,17.3,1,18.3,0,0,0
96,Thane,2006,1835.95,1000,0,0,0,2000,803.8,0,731.71,620.69,11.56,7.81,675.61,1200,300,450,0,0,0,0,0,402.7,0,0,0,0,0,0,0,0
96,Thane,2007,2199.5,1000,0,0,0,3000,727.85,0,804.88,758.62,10.9,5.77,529.36,1275,330,350,0,0,0,0,0,427.27,0,0,0,0,0,0,0,0
96,Thane,2008,2157.89,1000,0,0,0,3000,818.75,0,697.67,562.5,12.3,6.93,563.41,1600,272.73,400,0,0,0,0,0,466.67,0,0,0,0,0,0,0,0
96,Thane,2009,2097.84,800,0,0,0,3000,616.77,0,663.64,840,11.8,7.18,608.47,1750,355.56,590.91,0,0,0,0,0,422.65,0,0,0,0,0,0,0,0
96,Thane,2010,2028.78,1500,0,0,0,2900,506.33,0,865.12,460.64,11.3,6.47,572.57,1320,500,0,0,0,0,0,0,383.33,0,0,0,0,0,0,0,0
96,Thane,2011,2450,1000,0,0,0,2800,647.5,0,869.05,632.35,12.8,9.26,723.44,1400,500,0,0,0,0,0,0,413.51,0,0,14.21,2.62,16.83,0,0,0
96,Thane,2012,2599.86,0,0,0,0,0,788.65,0,680,148.15,10.06,5.12,508.95,2000,414.29,0,0,0,0,0,0,396.49,0,0,17.71,5.98,23.69,0,0,0
96,Thane,2013,2392.55,0,0,0,0,0,808.51,0,1181.82,535.71,10.5,4.5,428.57,0,285.71,0,0,0,0,0,0,482.76,0,0,0,0,0,0,0,0
96,Thane,2014,2475.15,0,0,0,0,0,690.48,0,826.09,407.41,10.3,6.2,601.94,1000,250,0,0,0,0,666.67,0,413.79,0,0,0,0,0,0,0,0
96,Thane,2015,2289.02,1000,0,0,0,3000,787.61,0,677.42,354.84,9.7,6.2,639.18,1764.71,532.26,0,0,0,0,285.71,0,321.43,0,0,0,0,0,0,0,0
96,Thane,2016,2828.18,2833.33,0,0,0,3571.43,1052.24,0,939.39,819.45,10.63,7.56,711.44,1000,238.76,500,0,0,0,608.19,0,0,0,0,0,0,0,0,0,0
96,Thane,2017,1856.37,1419.35,0,0,0,4000,1043.17,0,878.79,480,10.07,6.18,614.12,1320.51,545.45,0,0,0,0,514.29,0,0,0,0,0,0,0,0,0,0
97,Raigad,2002,2085.59,0,0,0,0,0,654.55,0,642.86,500,8.8,3.6,409.09,1333.33,333.33,1000,0,0,0,0,0,600,0,0,17,0.1,17.1,0,0,38.5
97,Raigad,2003,2827.2,0,0,0,0,0,872.73,0,692.31,500,9.8,4.2,428.57,1333.33,500,0,0,0,0,0,0,666.67,0,0,19.6,0.1,19.7,0,0,0
97,Raigad,2004,2234.59,0,0,0,0,0,761.47,0,666.67,545.45,9.9,4.57,461.62,1333.33,333.33,1000,0,0,0,0,0,800,0,0,20,0.1,20.1,0,0,0
97,Raigad,2005,2277.99,0,0,0,0,2000,770,0,666.67,636.36,11.8,5,423.73,1333.33,272.73,0,0,0,0,0,0,700,0,0,20.5,0.2,20.7,0,0,0
97,Raigad,2006,2378.97,0,0,0,0,2000,732.67,0,764.71,600,11.7,5.4,461.54,1666.67,500,400,0,0,0,0,0,780,0,0,0,0,0,0,0,0
97,Raigad,2007,2514.05,0,0,0,0,2500,740.38,0,789.47,727.27,11.9,5.58,468.91,1366.67,500,0,0,0,0,0,0,677.78,0,0,0,0,0,0,0,0
97,Raigad,2008,2719.58,0,0,0,0,3000,854.37,0,700,545.45,12.5,5.27,421.6,1666.67,500,400,0,0,0,0,0,780,0,0,0,0,0,0,0,0
97,Raigad,2009,2526.3,0,0,0,0,0,820.75,0,665,840,11.5,5.27,458.26,1333.33,250,444.44,0,0,0,0,0,629.21,0,0,0,0,0,0,0,0
97,Raigad,2010,2369.89,0,0,0,0,0,765.68,0,866.67,457.36,10.4,5.04,484.62,1233.33,500,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0
97,Raigad,2011,2414.51,0,0,0,0,2850,857.66,0,872.22,630.77,10.4,5.23,502.88,1800,250,0,0,0,0,0,0,750,0,0,20.31,1.12,21.43,0,0.19,0
97,Raigad,2012,2606.18,0,0,0,0,0,821.62,0,0,146.67,12.66,6.05,477.88,1566.67,400,0,0,0,0,0,0,1275,0,0,17.81,5.06,22.87,0,0.2,0
97,Raigad,2013,2860.83,0,0,0,0,0,846.85,0,0,500,7.9,4,506.33,3000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0
97,Raigad,2014,2799.68,0,0,0,0,0,950.62,0,0,416.67,11.8,8.2,694.92,3000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0
97,Raigad,2015,2940.31,1000,0,0,0,0,1000,0,666.67,375,12.4,8.1,653.2,1500,300,0,0,0,0,0,0,857.14,0,0,0,0,0,0,0,0
97,Raigad,2016,2728.16,0,0,0,0,0,823.53,0,888.89,819.11,18.31,13,710.19,1500,359.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Raigad,2017,2720.66,0,0,0,0,0,791.04,0,0,666.67,12.02,3.9,324.74,1626.02,0,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Ratnagiri,2002,2038.05,0,0,0,0,1000,1076.19,0,0,500,12.9,5.3,410.85,2057.69,666.67,0,0,0,0,0,0,1493.51,0,0,117.9,0.2,118.1,0.2,0,143.2
98,Ratnagiri,2003,3058.71,0,0,0,0,2000,1586.54,0,0,500,13.3,6.2,466.17,1792.45,666.67,0,0,0,0,0,0,1341.77,0,0,133.6,0.3,133.9,0.3,0,0
98,Ratnagiri,2004,2571.16,0,0,0,0,1000,1167.49,0,0,500,13.1,6.28,479.39,1811.32,333.33,0,0,0,0,0,0,1320.99,0,0,137.3,0.3,137.6,0.3,0,0
98,Ratnagiri,2005,2690.19,0,0,0,0,2000,1189.57,0,0,666.67,12.6,5.83,462.7,1740.74,750,1000,0,0,0,0,0,1280.49,0,0,140.7,0.6,141.3,0.3,0,0
98,Ratnagiri,2006,2808.67,0,0,0,0,2000,1158.65,0,0,600,13.6,6.4,470.59,1578.95,666.67,0,0,0,0,0,0,1182.93,0,0,0,0,0,0,0,0
98,Ratnagiri,2007,2633.03,0,0,0,0,3000,1114.43,0,0,833.33,13.4,6.12,456.72,1784.75,666.67,500,0,0,0,0,0,1344.71,0,0,0,0,0,0,0,0
98,Ratnagiri,2008,2673.72,0,0,0,0,3000,1266.99,0,0,500,13.5,6.12,453.33,1406.78,666.67,400,0,0,0,0,0,1079.07,0,0,0,0,0,0,0,0
98,Ratnagiri,2009,2614.18,0,0,0,0,3000,1289.16,0,0,833.33,13.9,6.55,471.22,1472.41,350,333.33,0,0,0,0,0,1104.24,0,0,0,0,0,0,0,0
98,Ratnagiri,2010,2757.12,0,0,0,0,2925,1199.4,0,0,457.14,14.3,6.86,479.72,1581.03,500,0,0,0,0,0,0,1118.66,0,0,0,0,0,0,0,0
98,Ratnagiri,2011,2813.12,0,0,0,0,2800,1310.78,0,0,628.57,13.6,7.54,554.41,1584.31,333.33,0,0,0,0,0,0,1123.75,0,0,80.65,0.43,81.08,0,0,0
98,Ratnagiri,2012,2841.27,0,0,0,0,0,1293.78,0,0,140,6.28,3.84,611.46,1586.7,400,0,0,0,0,0,0,1107.83,0,0,111.23,3.08,114.31,0,0.06,0
98,Ratnagiri,2013,3032.91,0,0,0,0,0,1404.15,0,0,1000,8.4,5.8,690.48,1853.66,0,0,0,0,0,0,0,1391.67,8790.91,0,0,0,0,0,0,0
98,Ratnagiri,2014,3145.96,0,0,0,0,2000,1362.16,0,0,285.71,6,4.2,700,1515.15,0,0,0,0,0,0,0,1416.67,0,0,0,0,0,0,0,0
98,Ratnagiri,2015,2678.73,0,0,0,0,1333.33,1256.41,0,500,400,7.5,5.1,680,1515.46,142.86,0,0,0,0,0,0,1133.33,7735.71,0,0,0,0,0,0,0
98,Ratnagiri,2016,3195.78,0,0,0,0,3508.77,1454.55,0,0,818.59,7.06,4.81,681.16,1446.67,355.56,666.67,0,375,0,600,0,0,10046.01,0,0,0,0,0,0,0
98,Ratnagiri,2017,3093.02,0,0,0,0,0,1500,0,0,0,7.16,4.53,632.4,1921.4,300,750,0,0,0,0,0,0,5998.25,0,0,0,0,0,0,0
99,Nasik,2002,894.09,1414.29,1217.39,524.75,807.06,2611.94,611.9,0,554.49,755.56,45.5,29.4,646.15,956.04,428.57,500,250,227.51,0,363.64,1053.33,643.64,7094.42,211.11,17.5,33.2,50.7,0.9,32.2,50.7
99,Nasik,2003,1310.28,1163.38,666.67,458.33,620.9,2422.46,937.95,0,535.95,411.76,44.8,23,513.39,754.67,428.57,500,500,0,0,333.33,2247.19,714.32,5683.33,111.11,25,61.8,86.8,1,60.6,0
99,Nasik,2004,1381.89,1462.23,1230.77,523.81,775.7,2170.47,971.01,0,626.6,706.52,41.7,29.93,717.75,858.29,285.71,333.33,1000,0,0,571.43,1842.36,993.32,5561.16,241.13,25.9,78.5,104.4,1.1,77.19,0
99,Nasik,2005,1167,1651.56,945.95,585.94,763.17,2029.14,896.07,0,699.05,726.32,43.3,24.92,575.52,877.19,500,200,500,0,0,600,2000,1047.83,5101.4,337.93,35.5,40.4,75.9,1,37.92,0
99,Nasik,2006,1012.24,1637.34,800,700,724.56,1609.42,761.11,0,665.98,762.89,41.4,24.36,588.41,730.16,500,700,500,200,0,600,1501.59,902.37,6876.84,242.86,0,0,0,0,111.25,0
99,Nasik,2007,1351.78,1886.08,772.22,588.24,1096.83,2884.07,787.27,0,748.79,714.29,47.1,29.09,617.62,947.33,1000,750,900,250,0,666.67,1524.86,1037.31,8578.29,329.26,0,0,0,0,81.13,0
99,Nasik,2008,1285.16,1611.96,1272.73,584.27,965.13,2881.46,886.85,0,585.51,592.11,42.3,23.89,564.78,929.77,1000,250,0,0,0,666.67,1287.15,963.17,6982.77,220.36,0,0,0,0,0,0
99,Nasik,2009,391.68,1615.34,700,744.21,753.52,2266.39,467.03,0,700.51,420.21,36.26,17.37,479.04,754.84,200,500,0,300,0,433.33,1187.11,920.59,7292.93,253.66,0,0,0,0,0,0
99,Nasik,2010,406.6,1908.37,1166.67,706.67,1263.43,3235.66,445.45,0,767.24,617.82,38.2,25.37,664.14,861.94,0,0,0,350,0,266.67,1421.79,1058.68,7740.08,338.61,0,0,0,0,0,0
99,Nasik,2011,1236.88,1958.02,1330.51,711.43,1025.26,3170.28,908,0,711.87,757.8,37.6,29.42,782.45,1028.13,500,0,0,450,0,500,1391.47,1096.66,7565.85,348.94,97.43,143.56,240.99,0,131.35,0
99,Nasik,2012,1189.84,1641.05,1888.24,813.33,806.52,2944.99,984.96,0,687.11,634.74,38.99,29.04,744.81,872.35,428.57,0,0,272,0,272.73,1559.11,1096.64,7576.83,285.56,5.44,75.96,81.41,0.51,6.4,0
99,Nasik,2013,1285.12,1698.03,1985.07,654.76,1119.65,3850.21,941.5,0,655.5,702.97,31.4,34.78,1107.64,1037.01,0,0,0,333.33,0,1000,1578.24,1469.58,8507.14,394.35,0,0,0,0,0,0
99,Nasik,2014,1217.7,1535.91,0,725.49,713.16,2690.83,666.67,0,696.82,263.16,15.7,8.1,515.92,1015,0,0,1000,222.22,0,0,1421.4,1269.78,8239.29,175,0,0,0,0,0,0
99,Nasik,2015,1452.59,1351.67,875,586.21,572.75,2403.59,760.78,0,667.42,288.14,17,6.2,364.71,923.86,0,0,0,222.22,0,90.91,1163.88,1064.06,8058.95,111.78,0,0,0,0,0,0
99,Nasik,2016,2027.82,2242.42,1909.09,609.38,1598.08,4607.89,917.65,0,713.09,762.81,20.06,10.01,499.13,1646.46,375,0,0,333.33,500,407.41,1499.27,0,8614.48,610.92,0,0,0,0,0,0
99,Nasik,2017,2118.62,1988.3,1375,672.41,1464.47,4707.67,730.77,0,851.03,815.79,20.69,13.2,637.77,1377.89,303.03,1000,0,333.33,0,534.88,2038.61,0,8332.07,396.61,0,0,0,0,0,0
100,Dhule,2002,748,1254.55,1119.16,906.35,722.57,1444.44,718.75,0,653.51,278.64,88.1,47,533.48,793.62,280.99,1000,0,50,0,555.56,1451.61,728.9,6574.07,99.11,2.8,11.3,14.1,0,11.2,0.5
100,Dhule,2003,897.81,1617.98,1655.5,984.42,1078.28,2268.12,1083.33,0,715.36,355.62,94.1,68.6,729.01,1086.56,420.17,0,0,0,0,428.57,1548.39,980.76,6218.89,217.14,3.7,5.9,9.6,0,5.8,0
100,Dhule,2004,574.14,1641.34,1214.17,954.18,982.59,1739.33,1161.29,0,701.03,372.24,86,36.91,429.19,958.33,303.57,666.67,500,0,0,571.43,1403.51,875.99,6003.9,189.81,3.7,9.6,13.3,0,9.47,0
100,Dhule,2005,1447.58,1757.31,1182.46,913.98,631.51,1844.16,729.17,0,644.38,470.95,78.3,36.16,461.81,908.55,254.55,500,333.33,0,0,600,1288.89,834.19,6292.04,196.86,7.6,10.5,18.1,0,10.3,0
100,Dhule,2006,756.97,1793.84,1107.53,896.55,889.66,1543.52,642.86,0,687.5,466.67,83.1,37.62,452.71,888.3,275.23,800,333.33,214.29,0,600,911.29,793.95,6568.09,223.35,0,0,0,0,9.41,0
100,Dhule,2007,1367.72,2444.88,1907.04,1358.7,1166.36,2417.09,973.33,0,1093.9,771.43,84.9,47.46,559.01,1003.85,415.93,500,666.67,471.43,0,718.18,1407.41,1012.61,7046.63,379.53,0,0,0,0,15.75,0
100,Dhule,2008,965.12,1807.82,1332.64,1112.99,506.8,1672.92,588.24,0,842.95,541.98,61.6,21.76,353.25,721.62,157.89,266.67,500,0,0,692.31,1081.53,851.03,6633.33,183.29,0,0,0,0,0,0
100,Dhule,2009,645.76,2179.96,1263.93,1173.18,935.1,2255.83,600,0,1004.45,545.42,64.22,27.84,433.51,966.84,227.91,850,720,285.71,0,792.31,1168.94,1028.99,7173.43,282.32,0,0,0,0,0,0
100,Dhule,2010,1104.93,2255.66,1898.85,1346.7,1555.73,3032.75,1117.65,0,1011.07,779.52,65.9,52.77,800.76,1236.38,468.18,0,1050,375,0,610,1857.2,1497.15,7620,406.82,0,0,0,0,0,0
100,Dhule,2011,1355.31,2421.42,2003.81,1274.63,1107.11,2604.49,762.5,0,962.81,504.96,56.4,36.49,646.99,1051.08,352.63,0,0,350,0,1175,1737.88,1386.15,8431.85,279.99,19.84,21.83,41.67,0,18.38,0
100,Dhule,2012,1314.71,2166.83,1806.74,1106.44,923.64,2607.54,1312.5,0,852.58,413.75,54.73,39.2,716.24,936.7,545,0,0,216.67,0,0,1886.03,1386.62,7627.95,252.94,12.95,16.34,29.29,0,12.48,0
100,Dhule,2013,993.38,1794.76,1517.6,1382.13,1324.71,2778.82,1625,0,1112.01,580.95,49.6,23.04,464.52,1152.26,214.29,0,0,461.54,0,1000,1237.5,1158,7916.18,380.72,0,0,0,0,0,0
100,Dhule,2014,491.8,1810.02,1113.28,1296.44,818.7,2039.43,1300,0,757.28,330.58,47.3,16.9,357.29,874.49,321.43,0,500,200,0,1000,1086.05,954.86,7148,196.96,0,0,0,0,0,0
100,Dhule,2015,943.4,1624.06,972.5,981.04,591.54,1712.47,416.67,0,834.91,332.17,50.3,17.3,343.94,639.61,271.87,0,200,208.33,0,411.76,818.18,709.87,7400,179.23,0,0,0,0,0,0
100,Dhule,2016,1258.68,2125.85,1405.5,1261.68,795.12,2656.22,1109.89,0,2163.9,638.02,55.48,22.49,405.45,778.6,216.62,421.05,437.5,300.3,0,488.72,1537.8,0,9021.35,318.13,0,0,0,0,0,0
100,Dhule,2017,1315.48,2110.73,1499.19,1211.76,1291.66,3101.78,1366.73,0,1889.81,676.38,57.13,33.46,585.7,1128.44,271.12,400,500,500,0,581.17,1573.53,0,8431.68,346.42,0,0,0,0,0,0
101,Jalgaon,2002,888.89,1920.58,2114.82,1584.13,1017.3,2811.19,0,0,1019.89,730.92,113.4,76,670.19,1024.1,458.02,0,0,50,0,444.44,2529.41,755.5,7125,207.27,37.2,3.7,40.9,0,3.7,5.6
101,Jalgaon,2003,1222.22,1863.64,1870.07,1488.3,1034.04,3231.25,0,0,853.33,709.3,112.9,64.6,572.19,1045.98,400.67,0,0,0,0,500,2444.44,702.55,3383.85,228.15,37.9,5.3,43.2,0,5.3,0
101,Jalgaon,2004,1000,2023.44,1829.43,1587.79,974.4,2065.73,0,0,957.61,710.42,98.9,38.68,391.1,987.18,290.7,0,0,0,0,545.45,2117.65,779.54,6191.95,264.63,34.5,4.1,38.6,0,4.11,0
101,Jalgaon,2005,1500,1845.3,2012.91,1429.58,737.1,3249.15,0,0,865.83,696.25,102.4,42.01,410.25,1071.43,285.71,0,0,0,0,733.33,1815.07,871.34,6464.71,261.08,44.1,2.4,46.5,0,2.24,0
101,Jalgaon,2006,1000,2202.76,1899.61,1469.21,1060.72,2905.86,0,0,962.71,765.27,98.3,50.08,509.46,1196.43,371.21,750,0,250,0,620.69,1892.99,1118.59,6587.23,325.11,0,0,0,0,3.98,0
101,Jalgaon,2007,1400,2617.87,2269.78,1868.85,1012.63,2814.72,0,0,1115.79,775.92,107.2,61.2,570.9,1014.1,436.94,1000,666.67,250,0,696.77,1834.68,1121.71,6644.64,387.62,0,0,0,0,6.85,0
101,Jalgaon,2008,0,2044.3,1925.93,1402.9,1024.24,2554.22,0,0,989.17,615.94,87.1,38.2,438.58,1163.27,330.65,0,538.46,0,0,573.91,1867.4,1054.45,6536.75,305.15,0,0,0,0,0,0
101,Jalgaon,2009,450,2160.71,2021.08,1540.19,1086.45,2273.45,0,0,1144.68,725.68,85.83,40.92,476.76,1501.67,401.54,500,725,200,0,479.17,2187.43,1230.62,7035.42,281.58,0,0,0,0,0,0
101,Jalgaon,2010,0,2493.79,2311.94,1640.37,1391.06,3234.46,0,0,1164.16,891.25,88.7,60.5,682.07,1420.41,506.12,0,1040,400,0,492,2031.01,1143.46,7830.36,365.9,0,0,0,0,0,0
101,Jalgaon,2011,1500,2325.48,2346.76,1463.9,1426.04,3444.95,0,0,1302.21,785.21,80.6,56.68,703.23,1402.86,542.86,0,250,0,0,518.75,1997.47,1442.01,7321.43,322.4,47.83,4.86,52.69,0.03,2.92,0
101,Jalgaon,2012,0,2093.68,1938.06,1100.39,1034.09,2679.44,0,0,725,628.96,83.5,41.34,495.09,1286.21,376.71,0,233.33,200,0,341.46,1705.33,1225.29,6900.91,259.59,38.55,12.24,50.79,0,9.27,0
101,Jalgaon,2013,0,2561.27,2297.68,1568.09,1175.14,3481.14,0,0,1156.98,1108.7,82.2,55.8,678.83,1161.29,369.86,0,333.33,0,0,500,1766.67,1601.52,7548.72,484.47,0,0,0,0,0,0
101,Jalgaon,2014,0,1635.08,2235.51,1393.85,1221.05,2899.42,0,0,1054.26,525.64,58.8,32.2,547.62,1083.33,352.94,0,0,0,0,0,1416,1246.33,7007.59,293.48,0,0,0,0,0,0
101,Jalgaon,2015,0,1501.18,1244.66,1126.62,619.57,1751.51,0,0,947.05,496.77,59.6,18.81,315.6,711.11,193.55,0,0,230.77,0,200,553.46,536.76,7766,236.27,0,0,0,0,0,0
101,Jalgaon,2016,0,2013.28,2302.37,1577.71,1400,3392.21,0,0,1387.25,1082.12,63.19,44.79,708.8,1387.76,259.17,500,454.55,0,510,333.33,1876.11,0,9231.69,522.04,0,0,0,0,0,0
101,Jalgaon,2017,0,1907.32,1899.46,1717.51,1000,3569.91,0,0,1275.24,738.46,62.63,32.7,522.14,1108.03,343.08,1000,0,0,0,555.56,1637.42,0,8500.54,292.21,0,0,0,0,0,0
102,Ahmednagar,2002,229.73,1257.1,1000,237.02,727.56,1171.72,847.83,0,410.85,390.41,39.9,14.9,373.43,1198.28,142.86,0,315.79,100,200,392.59,1245.03,669.33,6686.23,130.56,5.2,18.2,23.4,0.5,17.4,60.4
102,Ahmednagar,2003,776.32,1007.65,2000,115.2,346.89,686.05,804.35,0,402.75,333.33,23.2,5.9,254.31,909.09,375,500,167.49,0,250,288.66,1033.52,538.33,4765.38,170.19,4,30.8,34.8,0.6,30,0
102,Ahmednagar,2004,725,1731.24,1000,474.41,596.26,1589.76,800,0,662.88,393.44,34.7,11.58,333.72,1054.05,333.33,0,596.15,0,181.82,540.15,1459.15,982.83,5892.94,285.53,12.6,48.8,61.4,0.6,47.88,0
102,Ahmednagar,2005,437.5,1491.76,1000,454.11,251.72,1407.02,793.1,0,686.59,342.34,21,5.82,277.14,1291.67,337.04,0,342.86,0,333.33,551.18,1034.67,806.17,7765.55,233.73,15.1,63.7,78.8,0.5,62.44,0
102,Ahmednagar,2006,785.71,1612.09,1000,518.55,610.5,1865.99,677.42,0,685.8,507.69,41.1,17.25,419.71,1243.06,300,300,543.86,0,300,489.8,1316.33,1002.3,6564.49,301.46,0,0,0,0,42.67,0
102,Ahmednagar,2007,1190.7,2071.05,1400,564.16,748.28,2756.72,888.46,0,690.72,541.1,45.8,24.5,534.93,1081.61,444.44,400,595.21,350,272.73,823.33,1525.27,1187.11,7825.96,349,0,0,0,0,40.78,0
102,Ahmednagar,2008,978.49,1586.11,1000,646.29,720.75,2938.42,1000,0,725.97,481.48,7.4,2.1,283.78,1392.86,1000,0,630.63,0,166.67,630.77,722.52,758.4,7180.39,267.45,0,0,0,0,0,0
102,Ahmednagar,2009,378.38,1667.88,0,673.51,605.09,2640.11,665.38,0,739.49,512.4,29.8,14.96,502.01,1187.5,383.33,500,765.77,200,216.67,376.77,917.59,849.41,8384.92,257.19,0,0,0,0,0,0
102,Ahmednagar,2010,937.33,1861.71,0,588.87,953.06,2782.4,921.43,0,815.71,642.61,38.7,25.47,658.14,1123.08,216.67,0,601.14,0,260,459.14,1791.32,1374.94,9140,369.62,0,0,0,0,0,0
